Zip,NAICSIndustry,PctLoanMin
95454.0,Casinos (except Casino Hotels),17.65733747582224
95454.0,"Nursery, Garden Center, and Farm Supply Stores ",11.263197095962362
95454.0,Hardware Stores ,9.653322130916225
95454.0,UNKNOWN,8.70463890889832
95454.0,All Other Specialty Trade Contractors,7.4353466327673265
95454.0,All Other Miscellaneous Store Retailers (except Tobacco Stores) ,6.386408650259077
95454.0,Limited-Service Restaurants ,6.081005331027559
95454.0,Pharmacies and Drug Stores ,5.645064643702572
95454.0,Site Preparation Contractors,5.5410728805718374
95454.0,Full-Service Restaurants ,4.716677211886762
95456.0,UNKNOWN,24.26816520715296
95456.0,Hotels (except Casino Hotels) and Motels ,23.057564233189726
95456.0,Bed-and-Breakfast Inns ,23.019748434112163
95456.0,"All Other Professional, Scientific, and Technical Services",11.749319233049354
95456.0,"Beer, Wine, and Liquor Stores ",7.823081508734789
95456.0,Child Day Care Services ,5.191333081228006
95456.0,Other Accounting Services ,2.7110129845252464
95456.0,Offices of Physicians (except Mental Health Specialists) ,1.1476847318298389
95456.0,Offices of Real Estate Agents and Brokers,0.6192543517067476
95456.0,Child and Youth Services ,0.41283623447116496
95457.0,Septic Tank and Related Services ,16.481251171718668
95457.0,Site Preparation Contractors,14.28367776304256
95457.0,Wineries ,12.086653747718616
95457.0,Offices of Real Estate Agents and Brokers,11.526712043187946
95457.0,All Other Miscellaneous Manufacturing ,10.987867043380561
95457.0,Full-Service Restaurants ,8.811925448552751
95457.0,Ready-Mix Concrete Manufacturing,3.487320451934488
95457.0,Other Management Consulting Services ,3.0013358828994003
95457.0,Wine and Distilled Alcoholic Beverage Merchant Wholesalers ,2.9557362346693714
95457.0,Roofing Contractors ,2.6096184228028836
95458.0,Residential Mental Health and Substance Abuse Facilities ,51.79985488680824
95458.0,Snack and Nonalcoholic Beverage Bars ,15.483369264470527
95458.0,Temporary Help Services,12.234291844152596
95458.0,Full-Service Restaurants ,7.672252483067234
95458.0,Offices of Physicians (except Mental Health Specialists) ,5.624004082610371
95458.0,Religious Organizations ,4.582521845089931
95458.0,News Syndicates,2.6037055938010982
95459.0,Dairy Cattle and Milk Production,55.028418247423495
95459.0,All Other Miscellaneous Crop Farming ,28.29246818178245
95459.0,Administrative Management and General Management Consulting Services ,8.817910964019276
95459.0,New Single-Family Housing Construction (except For-Sale Builders) ,7.8612026067747856
95460.0,Full-Service Restaurants ,13.018156797292868
95460.0,Hotels (except Casino Hotels) and Motels ,7.143593026334694
95460.0,Religious Organizations ,6.89478664380233
95460.0,Roofing Contractors ,5.584195541502565
95460.0,Offices of Dentists ,5.427209217526176
95460.0,All Other Miscellaneous Store Retailers (except Tobacco Stores) ,5.054263169930951
95460.0,Bed-and-Breakfast Inns ,4.388351277447412
95460.0,RV (Recreational Vehicle) Parks and Campgrounds ,4.151008284759368
95460.0,Miscellaneous Intermediation ,4.04700955095007
95460.0,Other Performing Arts Companies ,3.883133899086948
95461.0,Religious Organizations ,14.509459569372689
95461.0,Gasoline Stations with Convenience Stores ,10.858757095879646
95461.0,Veterinary Services ,8.045149057363515
95461.0,"Specialized Freight (except Used Goods) Trucking, Local ",7.7592470660687765
95461.0,Elementary and Secondary Schools ,6.462714779964742
95461.0,New Single-Family Housing Construction (except For-Sale Builders) ,5.955072523328622
95461.0,Site Preparation Contractors,5.013258172935612
95461.0,Electrical Contractors and Other Wiring Installation Contractors,4.06273378513339
95461.0,Water and Sewer Line and Related Structures Construction ,3.9407932614044254
95461.0,Limited-Service Restaurants ,3.7366725373870207
95462.0,Child Day Care Services ,23.207786956590386
95462.0,Golf Courses and Country Clubs,17.96222919385914
95462.0,Full-Service Restaurants ,14.574623077748056
95462.0,New Single-Family Housing Construction (except For-Sale Builders) ,10.240878891293153
95462.0,Hotels (except Casino Hotels) and Motels ,8.043004029230563
95462.0,Convenience Stores ,6.648559278080153
95462.0,"All Other Professional, Scientific, and Technical Services",4.613433451017629
95462.0,Painting and Wall Covering Contractors,3.997142696244814
95462.0,All Other Traveler Accommodation ,3.72675426233263
95462.0,Marketing Consulting Services ,2.9054023365502473
95463.0,Translation and Interpretation Services,60.77655677655678
95463.0,Residential Property Managers ,39.223443223443226
95463.0,UNKNOWN,0.0
95464.0,Outdoor Power Equipment Stores ,47.00119963311474
95464.0,Grape Vineyards ,21.08753845799568
95464.0,Residential Property Managers ,16.456394140089866
95464.0,Convenience Stores ,7.810541390383904
95464.0,Services for the Elderly and Persons with Disabilities ,6.1757642827380135
95464.0,Gasoline Stations with Convenience Stores ,1.4685620956778014
95464.0,"Administration of Human Resource Programs (except Education, Public Health, and Veterans' Affairs Programs) ",0.0
95464.0,"Executive and Legislative Offices, Combined ",0.0
95465.0,Full-Service Restaurants ,10.919553519396734
95465.0,Offices of Dentists ,7.6726126107608605
95465.0,New Single-Family Housing Construction (except For-Sale Builders) ,7.339649638070486
95465.0,"Highway, Street, and Bridge Construction ",7.093852736538836
95465.0,Supermarkets and Other Grocery (except Convenience) Stores ,6.405659476036752
95465.0,Veterinary Services ,5.85059430893102
95465.0,Residential Property Managers ,5.5573128337004585
95465.0,Hotels (except Casino Hotels) and Motels ,5.1205308832435215
95465.0,Hardware Stores ,4.786521156423512
95465.0,Bed-and-Breakfast Inns ,4.653202744094498
95466.0,UNKNOWN,17.103493364914673
95466.0,Wineries ,10.67982277831742
95466.0,Phosphate Rock Mining ,9.503250293208962
95466.0,Radio and Television Broadcasting and Wireless Communications Equipment Manufacturing,9.383450169369516
95466.0,All Other Specialty Food Stores ,6.81266942359185
95466.0,Sawmills ,6.708248448126339
95466.0,Full-Service Restaurants ,6.337151995205102
95466.0,Bed-and-Breakfast Inns ,6.254517365346035
95466.0,Public Relations Agencies,5.988131176059668
95466.0,Apple Orchards ,5.113034463743373
95467.0,New Single-Family Housing Construction (except For-Sale Builders) ,18.78004843989355
95467.0,All Other Specialty Trade Contractors,18.71115542639484
95467.0,Painting and Wall Covering Contractors,17.35269586544814
95467.0,"Automotive Body, Paint, and Interior Repair and Maintenance ",8.011540483787002
95467.0,Full-Service Restaurants ,5.5176757417521385
95467.0,Couriers and Express Delivery Services,5.064883424526434
95467.0,Fitness and Recreational Sports Centers ,5.003316138707448
95467.0,Other Personal Care Services ,3.2753001136313884
95467.0,Site Preparation Contractors,3.0215711974458337
95467.0,"Photography Studios, Portrait ",2.9614643811664023
95468.0,Full-Service Restaurants ,24.374427563640943
95468.0,Port and Harbor Operations,15.11931146830363
95468.0,Other Concrete Product Manufacturing ,12.70721322249334
95468.0,Gasoline Stations with Convenience Stores ,10.697131350984764
95468.0,Supermarkets and Other Grocery (except Convenience) Stores ,10.504862650231773
95468.0,Research and Development in the Social Sciences and Humanities ,7.346412266043949
95468.0,Professional Organizations ,5.4747638590775285
95468.0,Motion Picture Theaters (except Drive-Ins) ,3.421508924763509
95468.0,Other Personal and Household Goods Repair and Maintenance ,2.1848715994658425
95468.0,Limited-Service Restaurants ,1.765376252368401
95469.0,Wineries ,19.382538045873247
95469.0,All Other Miscellaneous Store Retailers (except Tobacco Stores) ,16.0526417120536
95469.0,Wireless Telecommunications Carriers (except Satellite),12.30594144550787
95469.0,Apple Orchards ,9.842511262947577
95469.0,Child and Youth Services ,7.728542640899152
95469.0,Grape Vineyards ,7.125199481455178
95469.0,Other Noncitrus Fruit Farming ,7.059397341388178
95469.0,Landscaping Services,6.780444185837566
95469.0,"General Freight Trucking, Local ",3.565124010079964
95469.0,Recreational and Vacation Camps (except Campgrounds) ,3.1146916754730865
95470.0,New Single-Family Housing Construction (except For-Sale Builders) ,12.695409639826837
95470.0,Poured Concrete Foundation and Structure Contractors ,6.80700217184149
95470.0,Other Construction Material Merchant Wholesalers ,6.457273481922328
95470.0,Wineries ,5.403834776097495
95470.0,UNKNOWN,5.06185195901528
95470.0,Grape Vineyards ,4.582764661388106
95470.0,Commercial and Institutional Building Construction ,4.289726141577627
95470.0,Supermarkets and Other Grocery (except Convenience) Stores ,4.060254911916163
95470.0,Roofing Contractors ,3.882302343145772
95470.0,Drywall and Insulation Contractors ,3.809880963451307
95471.0,Drinking Places (Alcoholic Beverages) ,81.94221712191452
95471.0,Other Building Equipment Contractors ,15.474472541100011
95471.0,Mobile Food Services,2.583310336985477
95472.0,Wineries ,4.1630371495021485
95472.0,Full-Service Restaurants ,3.619563919719864
95472.0,New Single-Family Housing Construction (except For-Sale Builders) ,3.408512929360732
95472.0,UNKNOWN,3.230717925341401
95472.0,Residential Remodelers ,2.943207999336483
95472.0,Offices of Dentists ,2.806846759034383
95472.0,Electrical Contractors and Other Wiring Installation Contractors,2.189254979203749
95472.0,Limited-Service Restaurants ,2.0998385561419277
95472.0,All Other Miscellaneous Store Retailers (except Tobacco Stores) ,1.8421513651192858
95472.0,Other Scientific and Technical Consulting Services,1.6731297598258268
95473.0,Motion Picture Theaters (except Drive-Ins) ,29.436836541085572
95473.0,Other Services to Buildings and Dwellings ,22.415062266328977
95473.0,"Instruments and Related Products Manufacturing for Measuring, Displaying, and Controlling Industrial Process Variables ",14.820203592903807
95473.0,All Other Miscellaneous Chemical Product and Preparation Manufacturing ,13.745147740740538
95473.0,Other Computer Related Services,8.274573778398299
95473.0,Software Publishers,6.743858278261851
95473.0,Educational Support Services,2.613023298441569
95473.0,Sporting and Athletic Goods Manufacturing,1.6129773447170177
95473.0,Offices of Lawyers,0.3383171591223603
95473.0,Electrical Contractors and Other Wiring Installation Contractors,0.0
95476.0,Wineries ,4.983148202182848
95476.0,UNKNOWN,4.887325955509711
95476.0,Full-Service Restaurants ,4.114010811210217
95476.0,Offices of Dentists ,3.8846869544539584
95476.0,New Single-Family Housing Construction (except For-Sale Builders) ,2.5107759809911587
95476.0,Wine and Distilled Alcoholic Beverage Merchant Wholesalers ,2.4960546704025988
95476.0,Offices of Real Estate Agents and Brokers,2.2956980352201493
95476.0,Residential Remodelers ,2.274992333160037
95476.0,Landscaping Services,1.8904308395757827
95476.0,"Plumbing, Heating, and Air-Conditioning Contractors ",1.6085811653585034
95480.0,Retail Bakeries ,100.0
95482.0,Full-Service Restaurants ,6.1308061415312185
95482.0,Offices of Dentists ,5.4013458035722826
95482.0,UNKNOWN,3.7152736005778726
95482.0,General Automotive Repair ,3.5089534430791165
95482.0,Hotels (except Casino Hotels) and Motels ,2.9143230845259755
95482.0,Offices of Lawyers,2.322170200549854
95482.0,Limited-Service Restaurants ,2.1860267536444264
95482.0,Grape Vineyards ,2.039413966175688
95482.0,Wineries ,1.982886832076589
95482.0,All Other Specialty Trade Contractors,1.7894366908506794
95485.0,UNKNOWN,15.289086510158231
95485.0,Tree Nut Farming ,15.213233183220018
95485.0,Other Gasoline Stations ,14.43294871241239
95485.0,Sports and Recreation Instruction ,14.179381125958916
95485.0,Hotels (except Casino Hotels) and Motels ,12.74491848113256
95485.0,Full-Service Restaurants ,9.383607172326359
95485.0,"Specialized Freight (except Used Goods) Trucking, Local ",5.6301643033958175
95485.0,RV (Recreational Vehicle) Parks and Campgrounds ,5.048380658711582
95485.0,Commercial and Institutional Building Construction ,3.753442868930545
95485.0,Beef Cattle Ranching and Farming ,1.3887738615043017
95487.0,Fabricated Structural Metal Manufacturing ,61.076022771203995
95487.0,Commercial and Institutional Building Construction ,18.950735667558614
95487.0,Wineries ,8.656696052940775
95487.0,Commercial and Industrial Machinery and Equipment (except Automotive and Electronic) Repair and Maintenance ,6.2158412989592255
95487.0,Other Management Consulting Services ,5.100704209337406
95487.0,Supermarkets and Other Grocery (except Convenience) Stores ,0.0
95487.0,Wine and Distilled Alcoholic Beverage Merchant Wholesalers ,0.0
95488.0,Full-Service Restaurants ,63.60155528217897
95488.0,Lessors of Other Real Estate Property ,24.04808134106034
95488.0,Hotels (except Casino Hotels) and Motels ,12.350363376760685
95490.0,Offices of Physicians (except Mental Health Specialists) ,6.096942362659105
95490.0,Hardware Stores ,4.4029326731565135
95490.0,"Power, Distribution, and Specialty Transformer Manufacturing ",4.33872448210594
95490.0,Other Heavy and Civil Engineering Construction ,3.9551768080897496
95490.0,Veterinary Services ,3.3581689880007306
95490.0,"Automotive Body, Paint, and Interior Repair and Maintenance ",3.304438284192719
95490.0,UNKNOWN,3.240976352917256
95490.0,Offices of Dentists ,3.141067094225359
95490.0,Home Centers ,2.9413679784055824
95490.0,All Other Miscellaneous Store Retailers (except Tobacco Stores) ,2.8928909434143537
95492.0,Offices of Dentists ,4.619025334186792
95492.0,Full-Service Restaurants ,4.361456450641456
95492.0,Residential Remodelers ,3.5265344605625337
95492.0,UNKNOWN,3.430113006964078
95492.0,New Single-Family Housing Construction (except For-Sale Builders) ,3.243689211489727
95492.0,Painting and Wall Covering Contractors,2.610272888911083
95492.0,"Plumbing, Heating, and Air-Conditioning Contractors ",2.593487923392039
95492.0,Limited-Service Restaurants ,2.173852393486232
95492.0,Beauty Salons ,2.0690288301453927
95492.0,Engineering Services,1.8782163338589013
95494.0,Wineries ,79.29870597490023
95494.0,All Other Miscellaneous Crop Farming ,11.208657641470035
95494.0,All Other Specialty Food Stores ,9.492636383629726
95497.0,Plate Work Manufacturing ,24.350267052251805
95497.0,Hardware Stores ,22.84309384979135
95497.0,Other Management Consulting Services ,18.152017257133167
95497.0,Offices of Real Estate Agents and Brokers,11.038630733145563
95497.0,UNKNOWN,9.859738693846023
95497.0,Graphic Design Services,5.651899509226726
95497.0,Interior Design Services,3.2083949547377046
95497.0,Administrative Management and General Management Consulting Services ,2.7317514294595844
