Zip,NAICSIndustry,LoanMin,LoanMax,RecipientCount
94577.0,Freight Transportation Arrangement ,617778.0,1267778.0,4
94577.0,Fresh Fruit and Vegetable Merchant Wholesalers ,350000.0,1000000.0,0
94577.0,Fruit and Vegetable Markets ,13760.0,13760.0,1
94577.0,Full-Service Restaurants ,3847963.21,6497963.21,36
94577.0,Furniture Merchant Wholesalers ,742325.0,1792325.0,2
94577.0,Furniture Stores ,7102079.0,15102079.0,4
94577.0,Gasoline Stations with Convenience Stores ,106126.0,106126.0,3
94577.0,General Automotive Repair ,722609.0,1372609.0,9
94577.0,"General Freight Trucking, Local ",921440.5,1771440.5,13
94577.0,"General Freight Trucking, Long-Distance, Truckload ",1207841.0,2407841.0,3
94577.0,General Line Grocery Merchant Wholesalers ,1577475.0,3427475.0,1
94577.0,General Medical and Surgical Hospitals ,59977.0,59977.0,1
94577.0,General Warehousing and Storage ,850000.0,2350000.0,0
94577.0,"Gift, Novelty, and Souvenir Stores ",14605.0,14605.0,1
94577.0,Glass and Glazing Contractors ,550600.0,1400600.0,1
94577.0,Grain and Field Bean Merchant Wholesalers ,350000.0,1000000.0,0
94577.0,Graphic Design Services,233129.0,233129.0,5
94577.0,Hardware Manufacturing,88800.0,88800.0,1
94577.0,Hardware Merchant Wholesalers ,468500.0,1118500.0,1
94577.0,"Highway, Street, and Bridge Construction ",1000000.0,2000000.0,0
94577.0,Home Centers ,410562.0,610562.0,3
94577.0,Home Furnishing Merchant Wholesalers ,928196.0,2228196.0,5
94577.0,Home Health Care Services,270442.5,270442.5,4
94577.0,Home and Garden Equipment Repair and Maintenance ,4627.0,4627.0,1
94577.0,Hotels (except Casino Hotels) and Motels ,440082.0,1090082.0,1
94577.0,"Independent Artists, Writers, and Performers ",5188.04,5188.04,2
94577.0,Industrial Building Construction ,286245.0,486245.0,3
94577.0,Industrial Machinery and Equipment Merchant Wholesalers ,150000.0,350000.0,0
94577.0,Industrial Supplies Merchant Wholesalers,738398.0,1788398.0,2
94577.0,Industrial and Personal Service Paper Merchant Wholesalers ,24568.0,24568.0,1
94577.0,Insurance Agencies and Brokerages ,865130.3400000001,1715130.34,11
94577.0,Interior Design Services,48067.0,48067.0,2
94577.0,Investment Advice ,6680.0,6680.0,1
94577.0,Iron Foundries ,350000.0,1000000.0,0
94577.0,Irradiation Apparatus Manufacturing ,93715.0,93715.0,1
94577.0,Janitorial Services ,307102.0,707102.0,1
94577.0,Jewelry Stores ,13155.0,13155.0,1
94577.0,"Laminated Plastics Plate, Sheet (except Packaging), and Shape Manufacturing",150000.0,350000.0,0
94577.0,Land Subdivision ,150000.0,350000.0,0
94577.0,Landscape Architectural Services,12108.0,12108.0,1
94577.0,Lessors of Miniwarehouses and Self-Storage Units ,47600.0,47600.0,1
94577.0,Lessors of Nonresidential Buildings (except Miniwarehouses) ,87277.0,87277.0,2
94577.0,Lessors of Other Real Estate Property ,20333.0,20333.0,1
94577.0,Lessors of Residential Buildings and Dwellings ,150000.0,350000.0,0
94577.0,Limited-Service Restaurants ,385717.7,385717.7,10
94577.0,Limousine Service,192253.03,192253.03,7
94577.0,Linen Supply ,150000.0,350000.0,0
94577.0,Local Messengers and Local Delivery,1695.0,1695.0,1
94577.0,Locksmiths ,7592.0,7592.0,1
94577.0,"Lumber, Plywood, Millwork, and Wood Panel Merchant Wholesalers ",889943.0,2389943.0,1
94577.0,Machine Shops,650000.0,1700000.0,0
94577.0,Manufactured Home (Mobile Home) Manufacturing ,84270.0,84270.0,1
94577.0,Marketing Consulting Services ,129962.0,129962.0,6
94577.0,Materials Recovery Facilities ,56829.0,56829.0,2
94577.0,Meat Processed from Carcasses ,150000.0,350000.0,0
94577.0,Meat and Meat Product Merchant Wholesalers ,223400.0,423400.0,1
94577.0,Media Representatives,48852.0,48852.0,1
94577.0,Medical Laboratories ,46790.0,46790.0,1
94577.0,Medicinal and Botanical Manufacturing ,97300.0,97300.0,1
94577.0,Men's Clothing Stores ,12500.0,12500.0,1
94577.0,Men's and Boys' Clothing and Furnishings Merchant Wholesalers ,137016.0,137016.0,1
94577.0,"Metal Coating, Engraving (except Jewelry and Silverware), and Allied Services to Manufacturers ",120772.0,120772.0,1
94577.0,Metal Service Centers and Other Metal Merchant Wholesalers ,28410.0,28410.0,1
94577.0,Metal Tank (Heavy Gauge) Manufacturing,114080.0,114080.0,1
94577.0,Miscellaneous Intermediation ,56082.0,56082.0,1
94577.0,Mixed Mode Transit Systems ,1000000.0,2000000.0,0
94577.0,Mobile Food Services,2077481.0,5077481.0,1
94577.0,Motion Picture and Video Production ,175780.0,375780.0,2
94577.0,Motor Vehicle Body Manufacturing ,92700.0,92700.0,1
94577.0,Motor Vehicle Electrical and Electronic Equipment Manufacturing,150000.0,350000.0,0
94577.0,Motor Vehicle Towing,258971.0,258971.0,3
94577.0,"Motorcycle, ATV, and All Other Motor Vehicle Dealers ",150000.0,350000.0,0
94577.0,Musical Groups and Artists ,51800.0,51800.0,2
94577.0,Musical Instrument Manufacturing ,32665.0,32665.0,1
94577.0,Nail Salons ,122998.0,122998.0,7
94577.0,New Car Dealers ,6850000.0,15350000.0,0
94577.0,New Housing For-Sale Builders ,205800.0,205800.0,3
94577.0,New Multifamily Housing Construction (except For-Sale Builders) ,15000.0,15000.0,1
94577.0,New Single-Family Housing Construction (except For-Sale Builders) ,1762581.0,3412581.0,7
94577.0,Newspaper Publishers ,187486.0,187486.0,2
94577.0,"Nursery, Garden Center, and Farm Supply Stores ",384210.0,784210.0,2
94577.0,Nursing Care Facilities (Skilled Nursing Facilities) ,839000.0,2139000.0,1
94577.0,Office Administrative Services,140217.0,140217.0,3
94577.0,Office Equipment Merchant Wholesalers ,24921.0,24921.0,1
94577.0,Office Furniture (except Wood) Manufacturing ,350000.0,1000000.0,0
94577.0,Offices of All Other Miscellaneous Health Practitioners ,87508.0,87508.0,4
94577.0,Offices of Certified Public Accountants ,207092.0,207092.0,4
94577.0,Offices of Chiropractors ,68344.32,68344.32,4
94577.0,Offices of Dentists ,3157537.0700000003,4557537.07,37
94577.0,Offices of Lawyers,720474.6699999999,920474.6699999999,16
94577.0,Offices of Mental Health Practitioners (except Physicians) ,6565.0,6565.0,1
94577.0,Offices of Optometrists,442386.0,642386.0,5
94577.0,"Offices of Physical, Occupational and Speech Therapists, and Audiologists ",8703.0,8703.0,1
94577.0,Offices of Physicians (except Mental Health Specialists) ,241002.0,441002.0,4
94577.0,Offices of Podiatrists ,33662.0,33662.0,1
94577.0,Offices of Real Estate Agents and Brokers,253652.0,253652.0,10
94577.0,Oil and Gas Pipeline and Related Structures Construction ,350000.0,1000000.0,0
94577.0,Ophthalmic Goods Manufacturing ,22250.0,22250.0,2
94577.0,Other Accounting Services ,8937.0,8937.0,1
94577.0,Other Activities Related to Real Estate ,79200.0,79200.0,2
94577.0,Other Airport Operations ,150000.0,350000.0,0
94577.0,Other Automotive Mechanical and Electrical Repair and Maintenance ,32767.0,32767.0,2
94577.0,Other Building Equipment Contractors ,350000.0,1000000.0,0
94577.0,Other Building Finishing Contractors,476053.0,676053.0,4
94577.0,Other Building Material Dealers ,299133.0,499133.0,2
94577.0,Other Commercial Equipment Merchant Wholesalers ,364551.0,1014551.0,2
94577.0,Other Communications Equipment Manufacturing,63506.0,63506.0,1
94577.0,Other Direct Selling Establishments ,30000.0,30000.0,2
94577.0,Other Electronic Component Manufacturing ,209303.0,209303.0,2
94577.0,Other Electronic and Precision Equipment Repair and Maintenance ,208686.0,208686.0,3
94577.0,Other Engine Equipment Manufacturing ,88400.0,88400.0,1
94577.0,"Other Foundation, Structure, and Building Exterior Contractors ",20833.32,20833.32,1
94577.0,Other Gambling Industries ,150000.0,350000.0,0
94577.0,Other Gasoline Stations ,23205.0,23205.0,1
94577.0,Other Grantmaking and Giving Services ,6700.0,6700.0,1
94577.0,Other Grocery and Related Products Merchant Wholesalers ,299738.0,299738.0,5
94577.0,Other Heavy and Civil Engineering Construction ,291500.0,491500.0,1
94577.0,Other Individual and Family Services ,1042550.0,2342550.0,4
94577.0,Other Management Consulting Services ,109800.0,109800.0,4
94577.0,Other Miscellaneous Durable Goods Merchant Wholesalers ,404984.0,404984.0,8
94577.0,Other Miscellaneous Nondurable Goods Merchant Wholesalers ,364987.0,1014987.0,1
94577.0,Other Motor Vehicle Parts Manufacturing,32157.0,32157.0,1
94577.0,Other Performing Arts Companies ,1836.0,1836.0,1
94577.0,Other Personal Care Services ,20833.0,20833.0,1
94577.0,Other Personal and Household Goods Repair and Maintenance ,700.0,700.0,1
94577.0,Other Residential Care Facilities ,380122.0,1030122.0,1
94577.0,Other Scientific and Technical Consulting Services,156055.0,156055.0,3
94577.0,Other Services Related to Advertising ,20145.0,20145.0,1
94577.0,Other Services to Buildings and Dwellings ,71230.0,71230.0,4
94577.0,"Other Similar Organizations (except Business, Professional, Labor, and Political Organizations) ",39988.0,39988.0,2
94577.0,Other Social Advocacy Organizations ,3910.84,3910.84,1
94577.0,Other Specialized Design Services,103994.0,103994.0,2
94577.0,Other Support Activities for Road Transportation ,8116.0,8116.0,2
94577.0,Other Warehousing and Storage,51200.0,51200.0,1
94577.0,Packaged Frozen Food Merchant Wholesalers ,782237.0,2082237.0,1
94577.0,Packing and Crating ,108820.0,108820.0,1
94577.0,"Paint, Varnish, and Supplies Merchant Wholesalers ",157995.0,357995.0,1
94577.0,Painting and Wall Covering Contractors,1226349.0,2226349.0,6
94577.0,Paper Bag and Coated and Treated Paper Manufacturing,350000.0,1000000.0,0
94577.0,Perishable Prepared Food Manufacturing ,1000000.0,2000000.0,0
94577.0,Pesticide and Other Agricultural Chemical Manufacturing,150000.0,350000.0,0
94577.0,Pet Care (except Veterinary) Services ,53865.0,53865.0,3
94577.0,Pet and Pet Supplies Stores ,154936.0,154936.0,2
94577.0,Photographic Equipment and Supplies Merchant Wholesalers ,37309.0,37309.0,1
94577.0,"Photography Studios, Portrait ",30950.75,30950.75,3
94577.0,"Piece Goods, Notions, and Other Dry Goods Merchant Wholesalers ",70032.0,70032.0,1
94577.0,Plastics Bag and Pouch Manufacturing ,618967.5,1468967.5,2
94577.0,Plastics Materials and Basic Forms and Shapes Merchant Wholesalers ,150000.0,350000.0,0
94577.0,Plate Work Manufacturing ,150000.0,350000.0,0
94577.0,Plumbing Fixture Fitting and Trim Manufacturing ,350000.0,1000000.0,0
94577.0,"Plumbing, Heating, and Air-Conditioning Contractors ",3196392.38,6946392.38,9
94577.0,Poured Concrete Foundation and Structure Contractors ,22523.0,22523.0,1
94577.0,Precision Turned Product Manufacturing ,350000.0,1000000.0,0
94577.0,Printed Circuit Assembly (Electronic Assembly) Manufacturing ,12261.0,12261.0,1
94577.0,Private Households,73440.0,73440.0,1
94577.0,Professional Organizations ,1024075.0,2024075.0,1
94577.0,Professional and Management Development Training ,150000.0,350000.0,0
94577.0,Radio Networks ,150000.0,350000.0,0
94577.0,Recyclable Material Merchant Wholesalers ,2150000.0,5350000.0,0
94577.0,Religious Organizations ,518123.5,518123.5,9
94577.0,"Research and Development in the Physical, Engineering, and Life Sciences (except Nanotechnology and Biotechnology) ",17724.0,17724.0,1
94577.0,Research and Development in the Social Sciences and Humanities ,10545.0,10545.0,1
94577.0,Residential Property Managers ,239000.0,439000.0,1
94577.0,Residential Remodelers ,1466415.69,3166415.69,10
94577.0,Retail Bakeries ,4405.0,4405.0,1
94577.0,Reupholstery and Furniture Repair,26279.0,26279.0,2
94577.0,Roofing Contractors ,762729.0,1812729.0,2
94577.0,Rubber Product Manufacturing for Mechanical Use ,350000.0,1000000.0,0
94577.0,Rubber and Plastics Hoses and Belting Manufacturing,150000.0,350000.0,0
94577.0,"Secondary Smelting, Refining, and Alloying of Nonferrous Metal (except Copper and Aluminum) ",93020.0,93020.0,1
94577.0,Security Guards and Patrol Services ,160153.0,360153.0,1
94577.0,Security Systems Services (except Locksmiths) ,704952.0,2004952.0,1
94577.0,Services for the Elderly and Persons with Disabilities ,1088000.0,2088000.0,1
94577.0,"Sewing, Needlework, and Piece Goods Stores ",97750.0,97750.0,1
94577.0,Sheet Metal Work Manufacturing ,63000.0,63000.0,1
94577.0,Shoe Stores ,2921.0,2921.0,1
94577.0,Sign Manufacturing,26250.0,26250.0,1
94577.0,Snack and Nonalcoholic Beverage Bars ,179884.0,179884.0,4
94577.0,Software Publishers,150000.0,350000.0,0
94577.0,Soybean and Other Oilseed Processing ,350000.0,1000000.0,0
94577.0,Special Needs Transportation ,77469.0,77469.0,2
94577.0,"Specialized Freight (except Used Goods) Trucking, Local ",300000.0,700000.0,0
94577.0,Sports Teams and Clubs ,123427.0,123427.0,1
94577.0,Storage Battery Manufacturing ,8200.0,8200.0,1
94577.0,Supermarkets and Other Grocery (except Convenience) Stores ,331066.0,331066.0,7
94577.0,Support Activities for Rail Transportation,67584.0,67584.0,2
94577.0,Switchgear and Switchboard Apparatus Manufacturing ,1000000.0,2000000.0,0
94577.0,Tax Preparation Services ,166911.0,166911.0,6
94577.0,Taxi Service ,18552.79,18552.79,3
94577.0,Temporary Help Services,13425.0,13425.0,1
94577.0,Theater Companies and Dinner Theaters ,38567.0,38567.0,1
94577.0,Tile and Terrazzo Contractors,3500000.0,8350000.0,0
94577.0,Tire Dealers ,235341.0,435341.0,1
94577.0,Tobacco Stores ,38802.0,38802.0,1
94577.0,Toilet Preparation Manufacturing,350000.0,1000000.0,0
94577.0,Tortilla Manufacturing,2000000.0,5000000.0,0
94577.0,Transportation Equipment and Supplies (except Motor Vehicle) Merchant Wholesalers ,43822.0,43822.0,1
94577.0,Travel Agencies,52762.0,52762.0,3
94577.0,Tree Nut Farming ,91000.0,91000.0,1
94577.0,"Truck, Utility Trailer, and RV (Recreational Vehicle) Rental and Leasing ",47672.0,47672.0,1
94577.0,"Trust, Fiduciary, and Custody Activities ",124200.0,124200.0,1
94577.0,"Trusts, Estates, and Agency Accounts ",13000.0,13000.0,1
94577.0,UNKNOWN,3279729.0999999996,5129729.1,56
94577.0,Used Car Dealers ,117411.0,117411.0,3
94577.0,Used Household and Office Goods Moving,244812.0,444812.0,1
94577.0,Used Merchandise Stores ,69340.0,69340.0,1
94577.0,Vocational Rehabilitation Services ,9000.0,9000.0,1
94577.0,Wholesale Trade Agents and Brokers ,700000.0,2000000.0,0
94577.0,Wine and Distilled Alcoholic Beverage Merchant Wholesalers ,192747.0,192747.0,2
94577.0,Women's Clothing Stores ,10417.0,10417.0,1
94577.0,"Women's, Children's, and Infants' Clothing and Accessories Merchant Wholesalers ",67555.0,67555.0,2
94577.0,Wood Kitchen Cabinet and Countertop Manufacturing,119290.0,119290.0,2
94578.0,Administrative Management and General Management Consulting Services ,71384.0,71384.0,2
94578.0,All Other Automotive Repair and Maintenance ,142395.0,142395.0,1
94578.0,All Other Business Support Services ,19740.0,19740.0,1
94578.0,All Other Insurance Related Activities ,26600.0,26600.0,1
94578.0,All Other Miscellaneous Ambulatory Health Care Services ,43062.0,43062.0,1
94578.0,All Other Miscellaneous Schools and Instruction ,5000.0,5000.0,1
94578.0,All Other Miscellaneous Store Retailers (except Tobacco Stores) ,255814.0,455814.0,5
94578.0,All Other Outpatient Care Centers ,58800.0,58800.0,1
94578.0,All Other Personal Services ,155862.0,355862.0,1
94578.0,"All Other Professional, Scientific, and Technical Services",84167.29000000001,84167.29000000001,5
94578.0,All Other Specialty Food Stores ,71815.0,71815.0,1
94578.0,All Other Support Activities for Transportation ,2456.0,2456.0,1
94578.0,All Other Support Services,9935.0,9935.0,1
94578.0,All Other Telecommunications ,20832.0,20832.0,1
94578.0,All Other Transit and Ground Passenger Transportation ,35495.0,35495.0,2
94578.0,All Other Traveler Accommodation ,15057.0,15057.0,1
94578.0,Amusement and Theme Parks ,16467.0,16467.0,1
94578.0,Appliance Repair and Maintenance ,5730.4,5730.4,1
94578.0,Asphalt Paving Mixture and Block Manufacturing ,19010.0,19010.0,1
94578.0,"Automotive Body, Paint, and Interior Repair and Maintenance ",174683.0,374683.0,2
94578.0,Automotive Parts and Accessories Stores ,68204.0,68204.0,1
94578.0,Barber Shops ,39039.0,39039.0,3
94578.0,Beauty Salons ,72428.85,72428.85,10
94578.0,"Beer, Wine, and Liquor Stores ",44500.0,44500.0,2
94578.0,"Cafeterias, Grill Buffets, and Buffets ",18657.0,18657.0,1
94578.0,Car Washes ,150000.0,350000.0,0
94578.0,Child Day Care Services ,116449.0,116449.0,4
94578.0,Coin-Operated Laundries and Drycleaners ,10841.28,10841.28,1
94578.0,Commercial Printing (except Screen and Books) ,8002.0,8002.0,1
94578.0,Commercial and Institutional Building Construction ,56882.0,56882.0,1
94578.0,Computer and Computer Peripheral Equipment and Software Merchant Wholesalers ,133500.0,133500.0,1
94578.0,Consumer Lending ,11125.0,11125.0,1
94578.0,"Cosmetics, Beauty Supplies, and Perfume Stores ",66506.0,66506.0,4
94578.0,Couriers and Express Delivery Services,109029.0,109029.0,1
94578.0,Drinking Places (Alcoholic Beverages) ,28173.0,28173.0,1
94578.0,Drycleaning and Laundry Services (except Coin-Operated) ,62274.0,62274.0,3
94578.0,Drywall and Insulation Contractors ,107700.0,107700.0,1
94578.0,Educational Support Services,41703.0,41703.0,1
94578.0,Electrical Contractors and Other Wiring Installation Contractors,243375.4,243375.4,7
94578.0,Elementary and Secondary Schools ,242151.0,442151.0,3
94578.0,Exam Preparation and Tutoring ,53416.0,53416.0,1
94578.0,Fine Arts Schools ,9689.0,9689.0,1
94578.0,Finish Carpentry Contractors,2924.0,2924.0,1
94578.0,Fish and Seafood Merchant Wholesalers ,91281.0,91281.0,1
